"Y","ID","Operator","Date","Priority","Price","Speed","Duration","Temp","Location","Agreed","State","Class","Surface","sensor1","sensor2","sensor3","sensor4","sensor5","sensor6","sensor7","sensor8","sensor9","sensor10","sensor11","sensor12","sensor13","sensor14","sensor15","sensor16","sensor17","sensor18","sensor19","sensor20","sensor21","sensor22","sensor23","sensor24","sensor25","sensor26","sensor27","sensor28","sensor29","sensor30"
18.2345791656465,"G9956","WP",2019-05-10,"Low","Cheap","Medium","Short","Warm","Steam plant","Yes","Uncertain","Ceramic","Textured",7.60575625504257,12.0607744245065,6.36561882948869,6.87448685559295,2.19990222223397,1.97661036664714,9.68993122430689,9.4731166762306,3.88180271388022,7.07369482143423,61.9978714276607,64.2292062415905,59.4153904567292,63.336319484988,72.3922884109263,74.8657463187129,45.9556475352002,53.421269472997,77.9854637263989,79.4758928231426,28.2944829846505,13.9091562034395,45.3705272687909,5.91363264942011,38.1210935465729,35.8232111307867,-2.45851101738765,21.0766279909712,17.9033032362383,23.6486211924463
37.3434318287644,"G9957","MD",2019-05-18,"High","Expensive","Medium","Long","Hot","Steam plant","Yes","Checked",NA,"Smooth",43.8244742226269,39.7168368546866,38.2396811747546,42.2738557814888,39.3933499463512,33.1487819614151,41.7490281521416,37.4232009201404,44.2050410133031,38.5692134138163,NA,46.3146229443735,37.3794468436688,54.6221861349901,43.3320947022517,42.6253832763113,29.7373550790105,43.2732484172165,54.4546613690309,48.9126490365785,-40.5984571561316,-45.0187965376965,NA,-38.8646544956802,-58.2582989173529,-55.9323311030852,-60.6389965876198,-58.3957811732567,NA,NA
16.5143662293005,"G9958","WP",2019-05-24,"Low","Expensive","Medium","Very Long","Cold","Steam plant","Yes","Checked","Ceramic","Smooth",13.9084841765247,21.4449718835309,NA,25.0363715646738,20.0174984854107,25.6958485819483,25.9278320959793,16.421877856788,17.2701591863822,22.2549130572691,71.005499584937,73.9530297752766,72.359489357701,65.6981521711017,66.6186706581079,70.7686843740532,77.2757340601036,66.2107220150664,69.7975044793074,63.2956984822212,-61.0514417449536,-28.2177175520701,-60.6801611363928,-62.2612374013894,-40.8355339262932,-46.6099836786538,-38.456074698428,-47.7049856018864,-52.8332654723223,-49.5993422772262
15.7624537284408,"G9959","MD",2019-06-01,"Medium","Cheap","Medium","Short","Warm","Storage tanks","Yes","Checked","Plastic","Rough",24.0007652447532,19.7777185407233,NA,18.5934589381955,11.8727516333979,18.643381280478,11.4344313647047,18.3028350064034,11.3805738723041,7.19223332737231,41.0731529815065,40.4323834172605,51.2672620319206,43.5478612887044,35.7047354886815,34.073728392124,46.0579019953715,32.0473546660724,47.8611868712929,40.5015888615923,15.7684806952161,4.3341603443398,4.61164920410635,16.1383254845768,16.8688823532526,0.236682675979681,33.114032077331,6.87900641910406,4.13165074931865,0.299839678518161
25.0281144792778,"G9960","MD",2019-06-08,"Medium",NA,"Medium","Short","Hot","Storage tanks","Yes","Checked","Wooden","Smooth",NA,18.7430447778613,NA,NA,17.1768010277744,6.927786586648,23.6865510371225,23.5525742202852,15.8631099226022,NA,88.0548065090961,95.9190646870282,78.44534799072,88.0825603314858,88.0305890857269,91.8974623669749,84.9582842508817,91.8754446646676,74.6977928272987,NA,80.8107070793315,81.9456099823459,109.508581220405,82.6421121797657,90.677300955695,73.5935146903671,75.9535229072396,100.067316905941,88.8878307488131,106.9773780793
26.5577647776357,"G9961","WP",2019-06-14,"Medium","Expensive","Medium","Short","Hot","Steam plant","No","Checked","Wooden","Rough",26.7812077439386,27.0861750470068,NA,28.2897027995232,30.2678350162757,39.2557640991273,32.734963185507,31.3122955554744,28.4501848601078,26.9570801005492,72.2997232156411,80.5885721341237,69.4949473584841,75.7162872054396,78.5008070445778,76.8354817741975,100.461036016373,80.8113543801868,63.2725414808422,96.912151896726,-18.5134443500553,7.4385707873427,-34.2153677277042,-21.2786570533158,-38.5869934632598,-10.3233636544477,-20.6447023579259,-8.42002731588503,-12.8265295414741,-17.1903561170639
23.1653778074254,"G9962","WP",2019-06-21,"High","Cheap","Medium","Short","Hot","Steam plant","No","Uncertain","Plastic","Textured",11.8015066857056,7.26735034031123,NA,15.3481977621042,15.0621509717916,4.79425152876123,13.8825191439537,15.2857312405984,16.7657975319682,5.94350928632221,60.5477032481789,85.7890903164487,74.0376058122073,62.8501962920333,81.0486293519176,70.4194090898458,72.4636116965754,79.704337182704,84.6673038795263,85.3996469008516,28.3008349611628,36.179522387536,24.5553709768647,24.9745536232144,24.9818768650033,25.767551174819,23.7185571296018,10.1761238220988,18.9489078179026,29.1198649358063
18.0527768633204,"G9963","WP",2019-06-28,"High","Expensive","Medium","Short","Warm","Control room","Yes","Under review","Ceramic","Textured",14.6239094021209,16.6793072087802,10.0950707912268,8.92946664690135,11.4257664168694,18.9078413853614,25.2627176707672,16.5036987732361,4.32243586291408,9.28230328950803,42.0405401824092,40.8066442737296,55.6239271216378,52.4613189551467,48.6746900070729,57.7335419225933,54.4897176452356,60.8373705656992,53.1703607542358,48.2739109124576,-42.3063990028349,-49.4326931834669,-26.864489202228,-24.9393430421683,-34.826590308981,-29.344929541894,-46.5070256448249,-46.8122165161091,-35.3804955168096,-47.9230303177519
28.022077156553,"G9964","WP",2019-07-05,"High","Expensive","Medium","Very Long","Hot","Steam plant","Yes","Uncertain","Wooden","Smooth",44.9127677734197,36.2072489918432,33.4202372121959,34.6919619151126,37.5380831804531,37.7010704731463,41.7963619817405,39.9594190695346,35.6092461232421,37.655086988452,70.8891286244728,96.230034452491,86.4595123261563,74.9994022262162,89.3271221833218,91.5229565002148,79.8028486043249,87.6802341846067,84.8049230738016,78.983414601701,45.2446075588941,69.9907509497006,60.8917479967925,55.0106303822266,60.4512305899675,47.3723167919425,52.5373339288604,65.745114633679,49.5245299160639,66.0774184404349
20.9685351835734,"G9965","MD",2019-07-13,"Low","Expensive","Medium","Short","Cold","Control room","Yes","Under review","Wooden","Textured",38.4405585127642,38.4508895550594,35.5249905196964,26.9499054523075,35.9815942293708,38.6594655773126,30.5622558986536,45.6625388991939,35.6650110107634,36.9604707068887,46.5785405669322,37.9672178724451,23.4014751063671,28.668801324567,23.3656252116296,29.7039297741572,31.5485131596588,31.6189626652059,20.6396958153395,45.187385585358,20.2571072549079,16.9170256894048,35.5743114375675,26.222645099421,8.20065203657601,16.9943948726039,29.1394866041961,0.314232727213465,14.7887566546832,18.2229711285572
18.1401600640825,"G9966","WP",2019-07-19,"Medium","Cheap","Medium","Short","Warm","Control room","Yes","Checked","Wooden","Textured",25.2316593627991,24.8901929584439,NA,24.4082892150303,25.3290724155725,16.3477247480843,17.3905035320798,23.8123720751856,27.1779801329723,24.2588114713288,57.48000949135,67.4270852106743,59.2996658196202,59.9039886092437,40.6049017277917,71.2772505577549,65.3361313494547,59.0927985194272,48.1026123984199,43.1698131389318,79.5995659238055,61.3353198441364,79.4469230774373,78.7156450160714,74.2580164405386,85.7426356071933,73.2126832830602,87.4989397534373,66.014935706721,73.0863152829754
32.6150978737905,"G9967","WP",2019-07-27,"Low","Cheap","Medium","Long","Hot","Steam plant","Yes","Under review","Ceramic","Rough",29.7828722549771,36.9489373719156,36.5083537117828,30.4741176903431,30.1265569649072,42.189288407431,41.0039962111959,26.3239431710801,34.8860775909038,32.09959510427,49.5984143588343,40.4911903738258,49.4227885146101,56.6914263342116,55.6069740676208,59.9876045061276,75.2693920585607,55.0015827374058,69.4850869819456,50.1857740322642,-19.2619736830855,-13.1185226089621,-12.4822379176268,-1.64766747940288,11.0372371880313,-7.1395747787571,-19.2433288890299,15.9138072140566,-14.0285319820125,-23.3337912450092
18.6361837822981,"G9968","WP",2019-08-03,"High","Expensive","Fast","Long","Hot","Storage tanks","No","Uncertain","Metal","Textured",3.52179431566714,4.97656137227084,6.91175481465161,13.8904094454005,3.08107033015752,11.3298458904703,13.3393317365788,6.90075216117731,14.1076787237873,10.7124935561693,76.6328486928358,59.6605950771185,54.0884967331183,67.8590331951547,44.3558783117912,57.9813545893623,68.6199462212959,52.2201709395136,53.0450308273778,62.0030076359286,55.3976070070953,47.6211343051714,56.0592223769166,43.4752800266696,60.4359538207478,56.3991730767697,60.1824377448229,62.5755166250533,42.460086871225,39.7021907414643
6.53566396035108,"G9969","MD",2019-08-09,"Medium","Expensive","Fast","Very Long","Hot","Steam plant","No","Under review","Wooden","Rough",8.92254865351641,4.82382070251825,-0.857658382150496,4.4705129283836,6.04616230903159,-0.626573912180403,-2.53683340929313,10.430382867398,-2.50856481131405,6.16986363117196,47.4880808984,71.6949432119792,51.4967211839957,55.5874638015379,45.6218498432405,52.711583825112,76.6342705657452,46.4611218344102,52.301279989501,61.6715357358247,30.9103194332683,41.1955836317825,39.7766038044176,51.0689485131945,48.1769601220935,58.0673511534199,39.7160137613189,47.9374596799338,36.6492072484061,23.9706782249832
33.8250389997397,"G9970","WP",2019-08-16,"High","Expensive","Medium","Long","Hot","Control room","Yes","Checked","Wooden","Rough",33.066038294673,25.3196349439817,36.6283214367759,30.6663524447134,33.1736802108013,34.6101385773349,34.7312410029107,40.7520747272757,31.6188893316694,37.4755244601962,102.285208511441,104.037457416807,114.910224493326,103.278858460734,87.7639038097997,94.1507533335231,91.9338924568239,96.4736605572085,96.3338845181139,89.9471383536463,100.065432969969,102.763922171016,56.0468022870096,104.180535436747,63.1809860521911,85.8813319131574,79.3106371291681,100.357053278288,77.0863171717985,105.377765398304
19.1959905560619,"G9971","WP",2019-08-23,"Low",NA,"Fast","Short","Warm","Steam plant","Yes","Uncertain","Wooden","Polished",NA,17.326552776735,2.64470034235613,NA,5.19298433834041,8.67831763716319,8.18377195085473,7.15523432441936,7.01600151724551,7.53014624103765,78.6457990061576,107.890398208972,77.5330680232089,70.1351017620457,84.7931076577436,81.931920490663,89.5329975466504,NA,92.7310420946886,93.8863176632955,-30.899658271567,-11.7952393352299,-29.9486560213031,-47.3185920369267,-27.1787146375161,-17.1258340618038,-28.5220129420249,NA,-30.0207000667607,-52.0053916623602
28.8075136280111,"G9972","WP",2019-08-31,"High","Cheap","Medium","Long","Hot","Steam plant","Yes","Checked","Ceramic","Textured",27.0211202692125,NA,30.7134615463331,33.5553774642691,27.2017602125579,30.4135144264862,26.5843418592462,NA,24.0817662986933,29.3249064379109,38.281490777189,33.7336003954777,39.1505835454211,28.9796476257463,20.4607223389088,36.7827464907683,NA,16.6196913484683,24.3661550530563,20.9721190400142,-0.15239158329877,-22.367138818422,NA,NA,25.1911590202003,14.6098434197445,5.99972151747135,-10.8448435561653,2.42273119897313,7.07049504318626
18.2534955019471,"G9973","WP",2019-09-07,"Medium","Expensive","Fast","Long","Warm","Storage tanks","Yes","Checked","Wooden","Rough",-5.41677373603281,-1.94443441974527,2.69646962110345,7.47384576208752,9.81091535986975,7.9978547614711,7.72516034451543,1.16387720289477,9.33748820126311,3.35472021880538,81.6206869328876,55.5298140313068,79.2060942294852,64.1519658819118,82.9353362497513,79.3330264322359,68.2441153800291,69.258729453384,79.2089010633706,65.8827041666017,-45.9527569867257,-36.3757207633048,-43.8734800287654,-48.4226351080121,-32.2429280521656,-40.8079268541233,-53.8991829197334,-40.5973547730489,-67.2297701142514,-68.4752019516376
24.2688820369924,"G9974","WP",2019-09-13,"Medium","Cheap","Fast","Long","Cold","Steam plant","No","Uncertain","Wooden","Rough",10.3741042008164,11.242213796823,12.3513082510005,7.06493033078081,7.03198208868542,3.93054963840999,7.60184347856372,6.15543140804041,5.26620130050035,8.14672313687708,71.5610777950364,79.912594192316,67.0925756988772,59.5808922380422,59.4421178499973,75.0174602351107,63.1987395805006,63.1760529349489,81.6231618849877,61.6964194128661,92.9751956016021,99.5861058665438,93.1333866148709,111.086769401068,94.8924245152276,92.6322627567194,91.2057226319744,95.8487904681185,86.3937979142312,105.75041597151
25.0956038003197,"G9975","WP",2019-09-21,"Low","Cheap","Medium","Short","Warm","Storage tanks","Yes","Uncertain","Wooden","Rough",26.2158297174177,28.4689837092904,32.5512210408225,30.1409346765249,37.2885115742318,42.1807050744402,35.214118862367,28.4660935874805,18.9890627890171,27.7829798049806,87.9202406217307,88.4607915053481,92.557951614526,101.865407527146,82.0140782475121,81.814964970224,89.7384598208153,76.7476999625996,75.4272438325373,73.3879811462382,78.419571178624,74.7755910806464,74.3983490881069,78.0911301931889,99.081604544592,83.1674352948361,89.7517570564143,84.4974858554414,91.3691015700369,77.528574455309
19.0973117764043,"G9976","WP",2019-09-28,"High","Fair","Slow","Very Long","Hot","Steam plant","Yes","Under review","Wooden","Smooth",41.8601628388112,40.5688523718282,35.4432646407884,40.1235639887554,34.2176967610404,41.1133733368266,33.0075945568842,41.0974959320767,34.6918834353988,41.8240765182175,64.5337756445071,64.0952247857768,66.5076696514608,65.8376558304155,72.6477282978406,50.2839390126124,46.7373600752746,57.7628087707078,51.0108063406976,52.5476183822463,-25.6074875051184,-13.5829178537755,-6.99021091354235,2.7687171966997,19.557549705714,-23.6369558098662,5.39539007939693,-0.285706110296668,-0.859941321156244,-3.32550515031421
27.7641751966715,"G9977","WP",2019-10-04,"Low","Cheap","Fast","Long","Warm","Storage tanks","No","Uncertain","Wooden","Textured",29.4692914541378,36.757787538834,31.5010486661597,38.9158542029405,31.6613466862814,40.1321417688965,37.06339377495,36.1267134036225,33.463177301496,35.1358725292692,96.7792073365077,69.8254527238884,96.1355052158,105.242493150283,84.5725476514652,90.8727528238434,95.6230993421523,91.5800034760929,98.2929802898293,86.6248128791733,43.6860396913107,77.516911740129,61.2194104149165,56.9953606435874,60.3713321653572,57.1260217970339,73.4420111188867,70.4682897222121,67.8914052984102,48.8745437110625
7.01655019885901,"G9978","MD",2019-10-12,"Low","Cheap","Fast","Very Long","Hot","Steam plant","Yes","Uncertain","Ceramic","Textured",11.0144413676966,9.94159667454761,NA,NA,21.4374010982153,16.1178241332797,12.8203754350315,12.2639646372632,NA,14.6815408121075,83.2930068159982,92.1308428974422,64.9936632697636,74.4188781073277,NA,79.89683645992,72.3612279462173,99.5835943901937,83.205697388558,73.5341047372729,57.8802709793279,50.0241786712519,56.3298307141349,53.8262619428179,39.8480151071373,39.8482738636614,45.604727562222,50.3781125610508,NA,NA
27.4164797281091,"G9979","JA",2019-10-19,"High","Expensive","Fast",NA,"Warm","Storage tanks","Yes",NA,NA,"Smooth",NA,31.3526245599058,29.9079460065903,NA,34.1869219006259,43.0778417781051,34.3496669024272,24.7711239927021,38.5715480030696,33.0029954812413,85.3371435700065,73.5041990164045,71.2219981817815,89.3690404662063,82.1529740221631,97.7685567548314,64.6069673341131,104.521335328833,87.6902155564052,75.2549810724214,29.6552054920017,20.5581360314778,31.5434445411454,8.90804889903517,19.4450315580634,23.4621011619414,29.1295992267964,27.5309776369766,38.7650767988085,20.4382128239052
20.3960447565611,"G9980","WP",2019-10-25,"Low","Expensive","Fast","Long","Hot","Control room","No","Uncertain","Ceramic","Rough",9.93567075668148,9.75513816682211,NA,14.3136122283114,17.7849414262364,24.5248785686735,20.8001300157034,22.3982326318767,17.5057686492763,25.293635710159,74.6943997413136,66.1284520824679,50.296432580263,55.7113160474942,60.8158745673362,62.1270208319814,74.3355713441626,54.6463560263034,56.2156145419005,56.5120983283685,-59.0251298883748,-53.7005754444903,-45.3570223982354,-50.4703079735372,-47.5192042224587,-52.407655718581,-47.1599883220016,-53.5954855650865,-55.6755665009338,-44.6046248975156
26.6759825453438,"G9981","WP",2019-11-02,"High","Expensive","Medium","Long",NA,"Control room","Yes","Checked","Wooden","Textured",14.135222410616,NA,26.5715462089971,13.6375888012883,5.83933894270409,8.44376671760121,12.2468190995343,12.2157867342121,12.8500383998092,4.12037748865351,103.663720530162,88.9932013090996,98.5572551448983,86.7934271580412,76.7945315331273,NA,NA,87.0106023644854,86.7157080112861,87.1406549398778,-25.434819830629,-15.3748466795779,-29.5511350655283,-13.123080717786,-5.45224779633203,-32.0877696005567,-21.0949125852047,-11.4820062979283,-5.47082512911171,NA
12.001218112509,"G9982","WP",2019-11-09,"Low","Cheap","Fast",NA,"Cold","Steam plant","Yes","Under review","Ceramic","Textured",1.94934505420857,13.0744726680491,NA,4.09662404201794,NA,13.4782511510869,18.0257928092706,15.0362926657222,10.3567072024581,NA,27.8076105734913,35.150247449458,29.1917826768978,45.3823655465896,29.2215528397771,28.9776412173812,NA,27.3882277873392,26.7074491996316,36.2104920272934,-3.24185788175656,-22.5630718805228,NA,-20.1424734310155,10.4848289774953,11.1407786845696,-12.044111646634,-8.59648767823604,-8.51516064610618,12.2380986241002
28.8822410820711,"G9983","WP",2019-11-15,"Medium","Fair","Medium","Long","Hot","Storage tanks","No","Under review","Wooden","Smooth",13.4505165542863,10.0870702713362,1.7266984449867,12.8099168791026,5.64338194883558,11.2997992809384,10.4589420570091,0.0995470838332331,12.3796594263667,-5.48215215156628,61.3308936083358,61.7936881694029,56.0181046313019,51.1460883260357,64.2768821290062,63.6451670207382,58.0978101204283,64.9546334620271,65.1921798284718,62.2719201641233,63.3706911826392,61.0928338229738,40.493116825284,87.7070399083657,64.7872283818082,71.9316129010922,73.0318468523557,56.4125120065817,54.9814908908447,86.0652054644575
